countyFIPS,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well"""""
46023,8571.0,8571.0,8077.0,94.2,494.0,5.8,63.0,0.7,53.0,0.6,6.0,0.1,81.0,0.9,7.0,0.1,0.0,0.0,0.0,0.0,360.0,4.2,50.0,0.6
46025,3335.0,3335.0,3179.0,95.3,156.0,4.7,48.0,1.4,98.0,2.9,40.0,1.2,17.0,0.5,3.0,0.1,4.0,0.1,4.0,0.1,37.0,1.1,1.0,0.0
46027,13212.0,13212.0,12476.0,94.4,736.0,5.6,176.0,1.3,133.0,1.0,38.0,0.3,208.0,1.6,43.0,0.3,212.0,1.6,84.0,0.6,183.0,1.4,11.0,0.1
46029,26209.0,26209.0,25702.0,98.1,507.0,1.9,116.0,0.4,223.0,0.9,92.0,0.4,209.0,0.8,17.0,0.1,47.0,0.2,7.0,0.0,28.0,0.1,0.0,0.0
46031,3732.0,3732.0,3138.0,84.1,594.0,15.9,11.0,0.3,4.0,0.1,0.0,0.0,29.0,0.8,3.0,0.1,1.0,0.0,0.0,0.0,560.0,15.0,8.0,0.2
46033,8241.0,8241.0,7920.0,96.1,321.0,3.9,148.0,1.8,209.0,2.5,91.0,1.1,77.0,0.9,38.0,0.5,4.0,0.0,2.0,0.0,31.0,0.4,17.0,0.2
46035,18757.0,18757.0,18252.0,97.3,505.0,2.7,92.0,0.5,350.0,1.9,52.0,0.3,36.0,0.2,14.0,0.1,70.0,0.4,7.0,0.0,49.0,0.3,19.0,0.1
46037,5205.0,5205.0,5133.0,98.6,72.0,1.4,5.0,0.1,15.0,0.3,5.0,0.1,27.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.6,0.0,0.0
46039,4048.0,4048.0,3949.0,97.6,99.0,2.4,39.0,1.0,66.0,1.6,28.0,0.7,23.0,0.6,11.0,0.3,3.0,0.1,0.0,0.0,7.0,0.2,0.0,0.0
46041,5073.0,5073.0,4336.0,85.5,737.0,14.5,8.0,0.2,32.0,0.6,0.0,0.0,12.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,693.0,13.7,6.0,0.1
46043,2735.0,2735.0,2651.0,96.9,84.0,3.1,47.0,1.7,18.0,0.7,0.0,0.0,64.0,2.3,45.0,1.6,2.0,0.1,2.0,0.1,0.0,0.0,0.0,0.0
46045,3688.0,3688.0,3543.0,96.1,145.0,3.9,39.0,1.1,33.0,0.9,5.0,0.1,106.0,2.9,34.0,0.9,0.0,0.0,0.0,0.0,6.0,0.2,0.0,0.0
46047,6467.0,6467.0,6197.0,95.8,270.0,4.2,95.0,1.5,51.0,0.8,0.0,0.0,65.0,1.0,23.0,0.4,27.0,0.4,24.0,0.4,127.0,2.0,48.0,0.7
46049,2139.0,2139.0,2082.0,97.3,57.0,2.7,27.0,1.3,26.0,1.2,0.0,0.0,27.0,1.3,27.0,1.3,2.0,0.1,0.0,0.0,2.0,0.1,0.0,0.0
46051,6843.0,6843.0,6479.0,94.7,364.0,5.3,93.0,1.4,172.0,2.5,51.0,0.7,123.0,1.8,28.0,0.4,20.0,0.3,3.0,0.0,49.0,0.7,11.0,0.2
46053,3943.0,3943.0,3791.0,96.1,152.0,3.9,3.0,0.1,6.0,0.2,1.0,0.0,33.0,0.8,2.0,0.1,48.0,1.2,0.0,0.0,65.0,1.6,0.0,0.0
46055,1986.0,1986.0,1974.0,99.4,12.0,0.6,7.0,0.4,5.0,0.3,0.0,0.0,7.0,0.4,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46057,5446.0,5446.0,5168.0,94.9,278.0,5.1,155.0,2.8,216.0,4.0,138.0,2.5,47.0,0.9,17.0,0.3,10.0,0.2,0.0,0.0,5.0,0.1,0.0,0.0
46059,3102.0,3102.0,3072.0,99.0,30.0,1.0,0.0,0.0,10.0,0.3,0.0,0.0,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46061,3115.0,3115.0,2881.0,92.5,234.0,7.5,15.0,0.5,11.0,0.4,2.0,0.1,221.0,7.1,13.0,0.4,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0
46063,1241.0,1241.0,1195.0,96.3,46.0,3.7,17.0,1.4,17.0,1.4,10.0,0.8,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.9,7.0,0.6
46065,16353.0,16353.0,15692.0,96.0,661.0,4.0,192.0,1.2,200.0,1.2,28.0,0.2,178.0,1.1,11.0,0.1,80.0,0.5,75.0,0.5,203.0,1.2,78.0,0.5
46067,6736.0,6736.0,6330.0,94.0,406.0,6.0,115.0,1.7,100.0,1.5,39.0,0.6,289.0,4.3,76.0,1.1,4.0,0.1,0.0,0.0,13.0,0.2,0.0,0.0
46069,1232.0,1232.0,1212.0,98.4,20.0,1.6,4.0,0.3,11.0,0.9,0.0,0.0,4.0,0.3,4.0,0.3,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0
46071,2914.0,2914.0,2531.0,86.9,383.0,13.1,118.0,4.0,36.0,1.2,0.0,0.0,20.0,0.7,7.0,0.2,5.0,0.2,5.0,0.2,322.0,11.1,106.0,3.6
46073,1928.0,1928.0,1868.0,96.9,60.0,3.1,34.0,1.8,22.0,1.1,12.0,0.6,24.0,1.2,22.0,1.1,0.0,0.0,0.0,0.0,14.0,0.7,0.0,0.0
46075,723.0,723.0,715.0,98.9,8.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46077,4655.0,4655.0,4511.0,96.9,144.0,3.1,9.0,0.2,106.0,2.3,4.0,0.1,28.0,0.6,5.0,0.1,7.0,0.2,0.0,0.0,3.0,0.1,0.0,0.0
46079,11804.0,11804.0,11451.0,97.0,353.0,3.0,178.0,1.5,138.0,1.2,25.0,0.2,86.0,0.7,28.0,0.2,125.0,1.1,125.0,1.1,4.0,0.0,0.0,0.0
46081,24144.0,24144.0,23468.0,97.2,676.0,2.8,271.0,1.1,141.0,0.6,0.0,0.0,179.0,0.7,61.0,0.3,208.0,0.9,149.0,0.6,148.0,0.6,61.0,0.3
46083,50662.0,50662.0,48090.0,94.9,2572.0,5.1,630.0,1.2,675.0,1.3,260.0,0.5,1117.0,2.2,182.0,0.4,412.0,0.8,153.0,0.3,368.0,0.7,35.0,0.1
46085,3535.0,3535.0,3240.0,91.7,295.0,8.3,21.0,0.6,20.0,0.6,0.0,0.0,25.0,0.7,16.0,0.5,7.0,0.2,0.0,0.0,243.0,6.9,5.0,0.1
46087,5098.0,5098.0,4916.0,96.4,182.0,3.6,99.0,1.9,85.0,1.7,66.0,1.3,70.0,1.4,33.0,0.6,0.0,0.0,0.0,0.0,27.0,0.5,0.0,0.0
46089,2208.0,2208.0,2010.0,91.0,198.0,9.0,35.0,1.6,17.0,0.8,0.0,0.0,176.0,8.0,33.0,1.5,5.0,0.2,2.0,0.1,0.0,0.0,0.0,0.0
46091,4437.0,4437.0,4187.0,94.4,250.0,5.6,125.0,2.8,214.0,4.8,118.0,2.7,22.0,0.5,4.0,0.1,2.0,0.0,2.0,0.0,12.0,0.3,1.0,0.0
46093,25780.0,25780.0,24702.0,95.8,1078.0,4.2,292.0,1.1,598.0,2.3,162.0,0.6,140.0,0.5,29.0,0.1,198.0,0.8,101.0,0.4,142.0,0.6,0.0,0.0
46095,1905.0,1905.0,1747.0,91.7,158.0,8.3,5.0,0.3,11.0,0.6,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,144.0,7.6,5.0,0.3
46097,2094.0,2094.0,2000.0,95.5,94.0,4.5,25.0,1.2,13.0,0.6,10.0,0.5,81.0,3.9,15.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46099,172260.0,172260.0,156573.0,90.9,15687.0,9.1,6813.0,4.0,5636.0,3.3,2045.0,1.2,3910.0,2.3,1890.0,1.1,1635.0,0.9,823.0,0.5,4506.0,2.6,2055.0,1.2
46101,6069.0,6069.0,5444.0,89.7,625.0,10.3,181.0,3.0,141.0,2.3,0.0,0.0,172.0,2.8,110.0,1.8,164.0,2.7,68.0,1.1,148.0,2.4,3.0,0.0
46102,12858.0,12858.0,9609.0,74.7,3249.0,25.3,375.0,2.9,50.0,0.4,0.0,0.0,102.0,0.8,9.0,0.1,0.0,0.0,0.0,0.0,3097.0,24.1,366.0,2.8
46103,101978.0,101978.0,97520.0,95.6,4458.0,4.4,1163.0,1.1,1672.0,1.6,505.0,0.5,915.0,0.9,193.0,0.2,853.0,0.8,336.0,0.3,1018.0,1.0,129.0,0.1
46105,2721.0,2721.0,2657.0,97.6,64.0,2.4,0.0,0.0,23.0,0.8,0.0,0.0,29.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.4,0.0,0.0
46107,2151.0,2151.0,2115.0,98.3,36.0,1.7,0.0,0.0,14.0,0.7,0.0,0.0,11.0,0.5,0.0,0.0,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
46109,9484.0,9484.0,9160.0,96.6,324.0,3.4,120.0,1.3,164.0,1.7,66.0,0.7,45.0,0.5,3.0,0.0,13.0,0.1,11.0,0.1,102.0,1.1,40.0,0.4
46111,2208.0,2208.0,2149.0,97.3,59.0,2.7,47.0,2.1,47.0,2.1,40.0,1.8,5.0,0.2,0.0,0.0,7.0,0.3,7.0,0.3,0.0,0.0,0.0,0.0
46115,6142.0,6142.0,5738.0,93.4,404.0,6.6,47.0,0.8,79.0,1.3,27.0,0.4,295.0,4.8,18.0,0.3,0.0,0.0,0.0,0.0,30.0,0.5,2.0,0.0
46117,2773.0,2773.0,2695.0,97.2,78.0,2.8,3.0,0.1,49.0,1.8,0.0,0.0,15.0,0.5,3.0,0.1,0.0,0.0,0.0,0.0,14.0,0.5,0.0,0.0
46119,1277.0,1277.0,1258.0,98.5,19.0,1.5,3.0,0.2,0.0,0.0,0.0,0.0,19.0,1.5,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46121,8895.0,8895.0,7795.0,87.6,1100.0,12.4,292.0,3.3,136.0,1.5,59.0,0.7,20.0,0.2,0.0,0.0,147.0,1.7,136.0,1.5,797.0,9.0,97.0,1.1
46123,5115.0,5115.0,4954.0,96.9,161.0,3.1,31.0,0.6,31.0,0.6,4.0,0.1,45.0,0.9,6.0,0.1,14.0,0.3,14.0,0.3,71.0,1.4,7.0,0.1
46125,7761.0,7761.0,7552.0,97.3,209.0,2.7,73.0,0.9,96.0,1.2,51.0,0.7,101.0,1.3,18.0,0.2,0.0,0.0,0.0,0.0,12.0,0.2,4.0,0.1
46127,14307.0,14307.0,13872.0,97.0,435.0,3.0,196.0,1.4,230.0,1.6,132.0,0.9,79.0,0.6,41.0,0.3,90.0,0.6,23.0,0.2,36.0,0.3,0.0,0.0
46129,5161.0,5161.0,4859.0,94.1,302.0,5.9,133.0,2.6,99.0,1.9,39.0,0.8,72.0,1.4,8.0,0.2,75.0,1.5,75.0,1.5,56.0,1.1,11.0,0.2
46135,21357.0,21357.0,20244.0,94.8,1113.0,5.2,319.0,1.5,582.0,2.7,232.0,1.1,234.0,1.1,69.0,0.3,24.0,0.1,17.0,0.1,273.0,1.3,1.0,0.0
46137,2616.0,2616.0,1994.0,76.2,622.0,23.8,53.0,2.0,5.0,0.2,0.0,0.0,4.0,0.2,0.0,0.0,13.0,0.5,13.0,0.5,600.0,22.9,40.0,1.5
47001,71700.0,71700.0,68218.0,95.1,3482.0,4.9,1242.0,1.7,1850.0,2.6,735.0,1.0,930.0,1.3,157.0,0.2,567.0,0.8,309.0,0.4,135.0,0.2,41.0,0.1
47003,44387.0,44387.0,39273.0,88.5,5114.0,11.5,2555.0,5.8,4191.0,9.4,1886.0,4.2,220.0,0.5,103.0,0.2,80.0,0.2,34.0,0.1,623.0,1.4,532.0,1.2
47005,15371.0,15371.0,15241.0,99.2,130.0,0.8,28.0,0.2,62.0,0.4,28.0,0.2,42.0,0.3,0.0,0.0,15.0,0.1,0.0,0.0,11.0,0.1,0.0,0.0
47007,13999.0,13999.0,13611.0,97.2,388.0,2.8,273.0,2.0,367.0,2.6,260.0,1.9,13.0,0.1,13.0,0.1,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
47009,121986.0,121986.0,117926.0,96.7,4060.0,3.3,1672.0,1.4,2279.0,1.9,1129.0,0.9,626.0,0.5,107.0,0.1,872.0,0.7,320.0,0.3,283.0,0.2,116.0,0.1
47011,98575.0,98575.0,90655.0,92.0,7920.0,8.0,3884.0,3.9,4845.0,4.9,2464.0,2.5,1845.0,1.9,837.0,0.8,961.0,1.0,494.0,0.5,269.0,0.3,89.0,0.1
47013,37500.0,37500.0,37098.0,98.9,402.0,1.1,119.0,0.3,269.0,0.7,91.0,0.2,86.0,0.2,5.0,0.0,24.0,0.1,18.0,0.0,23.0,0.1,5.0,0.0
47015,13240.0,13240.0,13038.0,98.5,202.0,1.5,55.0,0.4,56.0,0.4,17.0,0.1,83.0,0.6,29.0,0.2,0.0,0.0,0.0,0.0,63.0,0.5,9.0,0.1
47017,26284.0,26284.0,25800.0,98.2,484.0,1.8,87.0,0.3,248.0,0.9,39.0,0.1,156.0,0.6,0.0,0.0,48.0,0.2,21.0,0.1,32.0,0.1,27.0,0.1
47019,53880.0,53880.0,52995.0,98.4,885.0,1.6,217.0,0.4,680.0,1.3,159.0,0.3,112.0,0.2,13.0,0.0,59.0,0.1,31.0,0.1,34.0,0.1,14.0,0.0
47021,37820.0,37820.0,36369.0,96.2,1451.0,3.8,376.0,1.0,993.0,2.6,306.0,0.8,271.0,0.7,70.0,0.2,87.0,0.2,0.0,0.0,100.0,0.3,0.0,0.0
47023,16190.0,16190.0,15918.0,98.3,272.0,1.7,101.0,0.6,135.0,0.8,38.0,0.2,110.0,0.7,46.0,0.3,27.0,0.2,17.0,0.1,0.0,0.0,0.0,0.0
47025,30054.0,30054.0,29314.0,97.5,740.0,2.5,244.0,0.8,395.0,1.3,97.0,0.3,177.0,0.6,53.0,0.2,141.0,0.5,88.0,0.3,27.0,0.1,6.0,0.0
47027,7298.0,7298.0,7202.0,98.7,96.0,1.3,0.0,0.0,92.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
47029,33527.0,33527.0,32804.0,97.8,723.0,2.2,118.0,0.4,397.0,1.2,85.0,0.3,123.0,0.4,7.0,0.0,147.0,0.4,0.0,0.0,56.0,0.2,26.0,0.1
47031,51087.0,51087.0,49074.0,96.1,2013.0,3.9,726.0,1.4,1528.0,3.0,558.0,1.1,164.0,0.3,0.0,0.0,321.0,0.6,168.0,0.3,0.0,0.0,0.0,0.0
47033,13615.0,13615.0,12423.0,91.2,1192.0,8.8,377.0,2.8,1165.0,8.6,364.0,2.7,9.0,0.1,0.0,0.0,8.0,0.1,8.0,0.1,10.0,0.1,5.0,0.0
47035,55822.0,55822.0,53808.0,96.4,2014.0,3.6,654.0,1.2,1199.0,2.1,506.0,0.9,564.0,1.0,110.0,0.2,168.0,0.3,33.0,0.1,83.0,0.1,5.0,0.0
47037,637575.0,637575.0,527586.0,82.7,109989.0,17.3,58157.0,9.1,56810.0,8.9,31955.0,5.0,19270.0,3.0,7137.0,1.1,15171.0,2.4,8502.0,1.3,18738.0,2.9,10563.0,1.7
47039,11078.0,11078.0,10977.0,99.1,101.0,0.9,38.0,0.3,50.0,0.5,0.0,0.0,46.0,0.4,35.0,0.3,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47041,18523.0,18523.0,16976.0,91.6,1547.0,8.4,65.0,0.4,1306.0,7.1,65.0,0.4,27.0,0.1,0.0,0.0,212.0,1.1,0.0,0.0,2.0,0.0,0.0,0.0
47043,48788.0,48788.0,47272.0,96.9,1516.0,3.1,494.0,1.0,1024.0,2.1,459.0,0.9,252.0,0.5,0.0,0.0,232.0,0.5,35.0,0.1,8.0,0.0,0.0,0.0
47045,35329.0,35329.0,34219.0,96.9,1110.0,3.1,295.0,0.8,674.0,1.9,195.0,0.6,128.0,0.4,0.0,0.0,229.0,0.6,100.0,0.3,79.0,0.2,0.0,0.0
47047,37650.0,37650.0,36653.0,97.4,997.0,2.6,287.0,0.8,476.0,1.3,137.0,0.4,230.0,0.6,58.0,0.2,186.0,0.5,67.0,0.2,105.0,0.3,25.0,0.1
47049,16931.0,16931.0,16709.0,98.7,222.0,1.3,21.0,0.1,115.0,0.7,13.0,0.1,64.0,0.4,8.0,0.0,36.0,0.2,0.0,0.0,7.0,0.0,0.0,0.0
47051,39455.0,39455.0,38263.0,97.0,1192.0,3.0,473.0,1.2,804.0,2.0,379.0,1.0,221.0,0.6,38.0,0.1,91.0,0.2,41.0,0.1,76.0,0.2,15.0,0.0
47053,46014.0,46014.0,45110.0,98.0,904.0,2.0,236.0,0.5,513.0,1.1,153.0,0.3,262.0,0.6,24.0,0.1,111.0,0.2,59.0,0.1,18.0,0.0,0.0,0.0
47055,27521.0,27521.0,26954.0,97.9,567.0,2.1,261.0,0.9,382.0,1.4,204.0,0.7,116.0,0.4,42.0,0.2,69.0,0.3,15.0,0.1,0.0,0.0,0.0,0.0
47057,21922.0,21922.0,21125.0,96.4,797.0,3.6,336.0,1.5,681.0,3.1,286.0,1.3,82.0,0.4,42.0,0.2,34.0,0.2,8.0,0.0,0.0,0.0,0.0,0.0
47059,65370.0,65370.0,63912.0,97.8,1458.0,2.2,401.0,0.6,872.0,1.3,233.0,0.4,403.0,0.6,97.0,0.1,183.0,0.3,71.0,0.1,0.0,0.0,0.0,0.0
47061,12573.0,12573.0,12424.0,98.8,149.0,1.2,31.0,0.2,55.0,0.4,18.0,0.1,69.0,0.5,0.0,0.0,25.0,0.2,13.0,0.1,0.0,0.0,0.0,0.0
47063,59864.0,59864.0,54251.0,90.6,5613.0,9.4,2797.0,4.7,4919.0,8.2,2473.0,4.1,233.0,0.4,81.0,0.1,430.0,0.7,243.0,0.4,31.0,0.1,0.0,0.0
47065,336828.0,336828.0,314789.0,93.5,22039.0,6.5,9448.0,2.8,12546.0,3.7,6127.0,1.8,3902.0,1.2,1076.0,0.3,4761.0,1.4,2095.0,0.6,830.0,0.2,150.0,0.0
47067,6250.0,6250.0,6114.0,97.8,136.0,2.2,27.0,0.4,79.0,1.3,27.0,0.4,57.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47069,24586.0,24586.0,23809.0,96.8,777.0,3.2,242.0,1.0,453.0,1.8,133.0,0.5,101.0,0.4,0.0,0.0,203.0,0.8,109.0,0.4,20.0,0.1,0.0,0.0
47071,24453.0,24453.0,23827.0,97.4,626.0,2.6,244.0,1.0,463.0,1.9,188.0,0.8,115.0,0.5,9.0,0.0,48.0,0.2,47.0,0.2,0.0,0.0,0.0,0.0
47073,53573.0,53573.0,52465.0,97.9,1108.0,2.1,347.0,0.6,704.0,1.3,203.0,0.4,161.0,0.3,0.0,0.0,241.0,0.4,142.0,0.3,2.0,0.0,2.0,0.0
47075,16733.0,16733.0,16081.0,96.1,652.0,3.9,223.0,1.3,548.0,3.3,205.0,1.2,82.0,0.5,10.0,0.1,16.0,0.1,8.0,0.0,6.0,0.0,0.0,0.0
47077,26360.0,26360.0,25795.0,97.9,565.0,2.1,260.0,1.0,415.0,1.6,170.0,0.6,97.0,0.4,60.0,0.2,53.0,0.2,30.0,0.1,0.0,0.0,0.0,0.0
47079,30580.0,30580.0,29789.0,97.4,791.0,2.6,193.0,0.6,533.0,1.7,179.0,0.6,123.0,0.4,12.0,0.0,107.0,0.3,2.0,0.0,28.0,0.1,0.0,0.0
47081,23322.0,23322.0,22829.0,97.9,493.0,2.1,142.0,0.6,221.0,0.9,125.0,0.5,254.0,1.1,11.0,0.0,18.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0
47083,7771.0,7771.0,7645.0,98.4,126.0,1.6,74.0,1.0,50.0,0.6,17.0,0.2,49.0,0.6,37.0,0.5,27.0,0.3,20.0,0.3,0.0,0.0,0.0,0.0
47085,17397.0,17397.0,16877.0,97.0,520.0,3.0,154.0,0.9,284.0,1.6,75.0,0.4,73.0,0.4,7.0,0.0,140.0,0.8,59.0,0.3,23.0,0.1,13.0,0.1
47087,11112.0,11112.0,10929.0,98.4,183.0,1.6,24.0,0.2,122.0,1.1,16.0,0.1,41.0,0.4,0.0,0.0,8.0,0.1,8.0,0.1,12.0,0.1,0.0,0.0
47089,50690.0,50690.0,48545.0,95.8,2145.0,4.2,823.0,1.6,1524.0,3.0,526.0,1.0,307.0,0.6,126.0,0.2,235.0,0.5,97.0,0.2,79.0,0.2,74.0,0.1
47091,17069.0,17069.0,16738.0,98.1,331.0,1.9,116.0,0.7,250.0,1.5,63.0,0.4,43.0,0.3,16.0,0.1,38.0,0.2,37.0,0.2,0.0,0.0,0.0,0.0
47093,429889.0,429889.0,404336.0,94.1,25553.0,5.9,9764.0,2.3,11904.0,2.8,5194.0,1.2,5318.0,1.2,1108.0,0.3,5643.0,1.3,2356.0,0.5,2688.0,0.6,1106.0,0.3
47095,7219.0,7219.0,7084.0,98.1,135.0,1.9,27.0,0.4,92.0,1.3,27.0,0.4,8.0,0.1,0.0,0.0,10.0,0.1,0.0,0.0,25.0,0.3,0.0,0.0
47097,24814.0,24814.0,24068.0,97.0,746.0,3.0,435.0,1.8,543.0,2.2,341.0,1.4,53.0,0.2,29.0,0.1,94.0,0.4,65.0,0.3,56.0,0.2,0.0,0.0
47099,40057.0,40057.0,37570.0,93.8,2487.0,6.2,913.0,2.3,444.0,1.1,106.0,0.3,1993.0,5.0,798.0,2.0,44.0,0.1,9.0,0.0,6.0,0.0,0.0,0.0
47101,11299.0,11299.0,11005.0,97.4,294.0,2.6,171.0,1.5,225.0,2.0,164.0,1.5,18.0,0.2,7.0,0.1,51.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
47103,31998.0,31998.0,31170.0,97.4,828.0,2.6,306.0,1.0,587.0,1.8,212.0,0.7,68.0,0.2,2.0,0.0,161.0,0.5,92.0,0.3,12.0,0.0,0.0,0.0
47105,48915.0,48915.0,44329.0,90.6,4586.0,9.4,2261.0,4.6,3972.0,8.1,2188.0,4.5,404.0,0.8,36.0,0.1,199.0,0.4,37.0,0.1,11.0,0.0,0.0,0.0
47107,49909.0,49909.0,47995.0,96.2,1914.0,3.8,849.0,1.7,1486.0,3.0,670.0,1.3,175.0,0.4,77.0,0.2,253.0,0.5,102.0,0.2,0.0,0.0,0.0,0.0
47109,24514.0,24514.0,23950.0,97.7,564.0,2.3,177.0,0.7,318.0,1.3,119.0,0.5,115.0,0.5,27.0,0.1,21.0,0.1,13.0,0.1,110.0,0.4,18.0,0.1
47111,21802.0,21802.0,20976.0,96.2,826.0,3.8,443.0,2.0,684.0,3.1,426.0,2.0,9.0,0.0,0.0,0.0,133.0,0.6,17.0,0.1,0.0,0.0,0.0,0.0
47113,91560.0,91560.0,86881.0,94.9,4679.0,5.1,1773.0,1.9,3133.0,3.4,1318.0,1.4,727.0,0.8,137.0,0.1,587.0,0.6,277.0,0.3,232.0,0.3,41.0,0.0
47115,26756.0,26756.0,26473.0,98.9,283.0,1.1,61.0,0.2,187.0,0.7,26.0,0.1,70.0,0.3,20.0,0.1,15.0,0.1,15.0,0.1,11.0,0.0,0.0,0.0
47117,30379.0,30379.0,28745.0,94.6,1634.0,5.4,834.0,2.7,1207.0,4.0,637.0,2.1,358.0,1.2,178.0,0.6,50.0,0.2,19.0,0.1,19.0,0.1,0.0,0.0
47119,83825.0,83825.0,78989.0,94.2,4836.0,5.8,1549.0,1.8,3591.0,4.3,1196.0,1.4,582.0,0.7,199.0,0.2,549.0,0.7,97.0,0.1,114.0,0.1,57.0,0.1
47121,11321.0,11321.0,11113.0,98.2,208.0,1.8,55.0,0.5,180.0,1.6,55.0,0.5,17.0,0.2,0.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
47123,43264.0,43264.0,41536.0,96.0,1728.0,4.0,504.0,1.2,1448.0,3.3,469.0,1.1,167.0,0.4,4.0,0.0,91.0,0.2,31.0,0.1,22.0,0.1,0.0,0.0
47125,179691.0,179691.0,163475.0,91.0,16216.0,9.0,3920.0,2.2,9530.0,5.3,2246.0,1.2,2923.0,1.6,246.0,0.1,2896.0,1.6,1225.0,0.7,867.0,0.5,203.0,0.1
47127,5978.0,5978.0,5852.0,97.9,126.0,2.1,53.0,0.9,1.0,0.0,0.0,0.0,112.0,1.9,53.0,0.9,13.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
47129,20577.0,20577.0,20121.0,97.8,456.0,2.2,113.0,0.5,277.0,1.3,87.0,0.4,142.0,0.7,26.0,0.1,4.0,0.0,0.0,0.0,33.0,0.2,0.0,0.0
47131,28784.0,28784.0,27723.0,96.3,1061.0,3.7,360.0,1.3,753.0,2.6,298.0,1.0,149.0,0.5,21.0,0.1,46.0,0.2,25.0,0.1,113.0,0.4,16.0,0.1
47133,20789.0,20789.0,20289.0,97.6,500.0,2.4,86.0,0.4,185.0,0.9,69.0,0.3,187.0,0.9,10.0,0.0,128.0,0.6,7.0,0.0,0.0,0.0,0.0,0.0
47135,7380.0,7380.0,7096.0,96.2,284.0,3.8,50.0,0.7,79.0,1.1,0.0,0.0,163.0,2.2,50.0,0.7,42.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
