countyFIPS,Estimate!!MARITAL STATUS!!Males 15 years and over,Percent Estimate!!MARITAL STATUS!!Males 15 years and over,Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Estimate!!MARITAL STATUS!!Females 15 years and over,Percent Estimate!!MARITAL STATUS!!Females 15 years and over,Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
48139,64038.0,64038.0,19110.0,29.8,37672.0,58.8,962.0,1.5,1251.0,2.0,5043.0,7.9,67462.0,67462.0,16380.0,24.3,37580.0,55.7,1383.0,2.1,4622.0,6.9,7497.0,11.1
48141,313572.0,313572.0,120274.0,38.4,150753.0,48.1,8224.0,2.6,7411.0,2.4,26910.0,8.6,330903.0,330903.0,105823.0,32.0,142635.0,43.1,13651.0,4.1,28216.0,8.5,40578.0,12.3
48143,16478.0,16478.0,6657.0,40.4,8046.0,48.8,103.0,0.6,304.0,1.8,1368.0,8.3,17648.0,17648.0,6337.0,35.9,7901.0,44.8,333.0,1.9,1151.0,6.5,1926.0,10.9
48145,6543.0,6543.0,2440.0,37.3,2906.0,44.4,197.0,3.0,253.0,3.9,747.0,11.4,7634.0,7634.0,2482.0,32.5,3051.0,40.0,352.0,4.6,896.0,11.7,853.0,11.2
48147,15011.0,15011.0,4492.0,29.9,7579.0,50.5,317.0,2.1,546.0,3.6,2077.0,13.8,13210.0,13210.0,2541.0,19.2,6922.0,52.4,209.0,1.6,1702.0,12.9,1836.0,13.9
48149,10036.0,10036.0,2674.0,26.6,5731.0,57.1,127.0,1.3,391.0,3.9,1113.0,11.1,10701.0,10701.0,2343.0,21.9,5561.0,52.0,127.0,1.2,1367.0,12.8,1303.0,12.2
48151,1560.0,1560.0,407.0,26.1,909.0,58.3,28.0,1.8,39.0,2.5,177.0,11.3,1672.0,1672.0,338.0,20.2,861.0,51.5,54.0,3.2,286.0,17.1,133.0,8.0
48153,2208.0,2208.0,533.0,24.1,1428.0,64.7,13.0,0.6,61.0,2.8,173.0,7.8,2380.0,2380.0,486.0,20.4,1384.0,58.2,104.0,4.4,228.0,9.6,178.0,7.5
48155,632.0,632.0,167.0,26.4,361.0,57.1,4.0,0.6,45.0,7.1,55.0,8.7,562.0,562.0,126.0,22.4,320.0,56.9,3.0,0.5,84.0,14.9,29.0,5.2
48157,276460.0,276460.0,84322.0,30.5,168540.0,61.0,3141.0,1.1,3698.0,1.3,16759.0,6.1,293501.0,293501.0,76469.0,26.1,165117.0,56.3,6857.0,2.3,18274.0,6.2,26784.0,9.1
48159,4178.0,4178.0,989.0,23.7,2524.0,60.4,18.0,0.4,122.0,2.9,525.0,12.6,4402.0,4402.0,946.0,21.5,2326.0,52.8,104.0,2.4,442.0,10.0,584.0,13.3
48161,8333.0,8333.0,2392.0,28.7,4404.0,52.9,295.0,3.5,273.0,3.3,969.0,11.6,7661.0,7661.0,1518.0,19.8,4066.0,53.1,240.0,3.1,960.0,12.5,877.0,11.4
48163,9730.0,9730.0,5166.0,53.1,3513.0,36.1,133.0,1.4,143.0,1.5,775.0,8.0,6142.0,6142.0,2228.0,36.3,2644.0,43.0,132.0,2.1,501.0,8.2,637.0,10.4
48165,7207.0,7207.0,2036.0,28.3,4283.0,59.4,148.0,2.1,227.0,3.1,513.0,7.1,6924.0,6924.0,1525.0,22.0,4048.0,58.5,172.0,2.5,495.0,7.1,684.0,9.9
48167,127259.0,127259.0,41034.0,32.2,67150.0,52.8,2406.0,1.9,3289.0,2.6,13380.0,10.5,133424.0,133424.0,35586.0,26.7,66212.0,49.6,3065.0,2.3,11248.0,8.4,17313.0,13.0
48169,3651.0,3651.0,1418.0,38.8,1641.0,44.9,278.0,7.6,50.0,1.4,264.0,7.2,1856.0,1856.0,470.0,25.3,961.0,51.8,43.0,2.3,239.0,12.9,143.0,7.7
48171,10506.0,10506.0,2611.0,24.9,6505.0,61.9,60.0,0.6,467.0,4.4,863.0,8.2,11480.0,11480.0,2086.0,18.2,6581.0,57.3,106.0,0.9,1520.0,13.2,1187.0,10.3
48173,595.0,595.0,155.0,26.1,427.0,71.8,0.0,0.0,13.0,2.2,0.0,0.0,571.0,571.0,131.0,22.9,400.0,70.1,0.0,0.0,22.0,3.9,18.0,3.2
48175,3037.0,3037.0,810.0,26.7,1817.0,59.8,9.0,0.3,125.0,4.1,276.0,9.1,3126.0,3126.0,771.0,24.7,1592.0,50.9,34.0,1.1,452.0,14.5,277.0,8.9
48177,7997.0,7997.0,2342.0,29.3,4400.0,55.0,99.0,1.2,352.0,4.4,804.0,10.1,7995.0,7995.0,1846.0,23.1,4260.0,53.3,102.0,1.3,833.0,10.4,954.0,11.9
48179,9440.0,9440.0,2792.0,29.6,4785.0,50.7,266.0,2.8,287.0,3.0,1310.0,13.9,8356.0,8356.0,1996.0,23.9,4169.0,49.9,271.0,3.2,1025.0,12.3,895.0,10.7
48181,49671.0,49671.0,13546.0,27.3,26445.0,53.2,1011.0,2.0,1805.0,3.6,6864.0,13.8,53456.0,53456.0,12167.0,22.8,26503.0,49.6,1328.0,2.5,5733.0,10.7,7725.0,14.5
48183,46317.0,46317.0,16082.0,34.7,22120.0,47.8,1201.0,2.6,1369.0,3.0,5545.0,12.0,50111.0,50111.0,13327.0,26.6,22186.0,44.3,1624.0,3.2,5325.0,10.6,7649.0,15.3
48185,12410.0,12410.0,4529.0,36.5,5353.0,43.1,231.0,1.9,538.0,4.3,1759.0,14.2,10107.0,10107.0,2719.0,26.9,4950.0,49.0,408.0,4.0,981.0,9.7,1049.0,10.4
48187,60024.0,60024.0,18502.0,30.8,33687.0,56.1,1057.0,1.8,1776.0,3.0,5002.0,8.3,62497.0,62497.0,15636.0,25.0,32822.0,52.5,1231.0,2.0,4997.0,8.0,7811.0,12.5
48189,13825.0,13825.0,4954.0,35.8,6699.0,48.5,327.0,2.4,359.0,2.6,1486.0,10.7,12507.0,12507.0,3265.0,26.1,5978.0,47.8,409.0,3.3,1357.0,10.8,1498.0,12.0
48191,1214.0,1214.0,327.0,26.9,649.0,53.5,5.0,0.4,73.0,6.0,160.0,13.2,1289.0,1289.0,294.0,22.8,616.0,47.8,48.0,3.7,161.0,12.5,170.0,13.2
48193,3348.0,3348.0,868.0,25.9,1918.0,57.3,78.0,2.3,148.0,4.4,336.0,10.0,3496.0,3496.0,630.0,18.0,1933.0,55.3,35.0,1.0,538.0,15.4,360.0,10.3
48195,2041.0,2041.0,579.0,28.4,1155.0,56.6,48.0,2.4,102.0,5.0,157.0,7.7,2203.0,2203.0,522.0,23.7,1208.0,54.8,112.0,5.1,204.0,9.3,157.0,7.1
48197,1530.0,1530.0,324.0,21.2,848.0,55.4,60.0,3.9,32.0,2.1,266.0,17.4,1628.0,1628.0,288.0,17.7,836.0,51.4,38.0,2.3,243.0,14.9,223.0,13.7
48199,21739.0,21739.0,5679.0,26.1,12239.0,56.3,478.0,2.2,752.0,3.5,2591.0,11.9,23093.0,23093.0,4355.0,18.9,12658.0,54.8,569.0,2.5,2526.0,10.9,2985.0,12.9
48201,1757999.0,1757999.0,688815.0,39.2,856356.0,48.7,39282.0,2.2,33136.0,1.9,140410.0,8.0,1802319.0,1802319.0,603162.0,33.5,816348.0,45.3,59488.0,3.3,121561.0,6.7,201760.0,11.2
48203,25428.0,25428.0,7483.0,29.4,14399.0,56.6,297.0,1.2,738.0,2.9,2511.0,9.9,27166.0,27166.0,6508.0,24.0,13972.0,51.4,472.0,1.7,2718.0,10.0,3496.0,12.9
48205,2878.0,2878.0,1013.0,35.2,1144.0,39.7,102.0,3.5,131.0,4.6,488.0,17.0,1864.0,1864.0,265.0,14.2,1333.0,71.5,26.0,1.4,138.0,7.4,102.0,5.5
48207,2658.0,2658.0,944.0,35.5,1269.0,47.7,54.0,2.0,88.0,3.3,303.0,11.4,2255.0,2255.0,569.0,25.2,1094.0,48.5,42.0,1.9,289.0,12.8,261.0,11.6
48209,81393.0,81393.0,32594.0,40.0,40059.0,49.2,1039.0,1.3,1445.0,1.8,6256.0,7.7,83042.0,83042.0,29954.0,36.1,38261.0,46.1,1485.0,1.8,4494.0,5.4,8848.0,10.7
48211,1458.0,1458.0,393.0,27.0,884.0,60.6,38.0,2.6,21.0,1.4,122.0,8.4,1514.0,1514.0,357.0,23.6,878.0,58.0,18.0,1.2,88.0,5.8,173.0,11.4
48213,31819.0,31819.0,7963.0,25.0,18324.0,57.6,401.0,1.3,1362.0,4.3,3769.0,11.8,34342.0,34342.0,6824.0,19.9,18092.0,52.7,736.0,2.1,4201.0,12.2,4489.0,13.1
48215,295237.0,295237.0,110205.0,37.3,152704.0,51.7,6849.0,2.3,6701.0,2.3,18778.0,6.4,317852.0,317852.0,100738.0,31.7,146299.0,46.0,16161.0,5.1,24642.0,7.8,30012.0,9.4
48217,14024.0,14024.0,3521.0,25.1,7532.0,53.7,391.0,2.8,591.0,4.2,1989.0,14.2,14545.0,14545.0,3230.0,22.2,7629.0,52.5,346.0,2.4,1550.0,10.7,1790.0,12.3
48219,8833.0,8833.0,2860.0,32.4,4835.0,54.7,145.0,1.6,316.0,3.6,677.0,7.7,9278.0,9278.0,2433.0,26.2,4663.0,50.3,232.0,2.5,1105.0,11.9,845.0,9.1
48221,22926.0,22926.0,5209.0,22.7,13792.0,60.2,350.0,1.5,890.0,3.9,2685.0,11.7,24140.0,24140.0,4012.0,16.6,13542.0,56.1,373.0,1.5,2640.0,10.9,3573.0,14.8
48223,13946.0,13946.0,3626.0,26.0,8212.0,58.9,260.0,1.9,382.0,2.7,1466.0,10.5,14733.0,14733.0,2936.0,19.9,7949.0,54.0,340.0,2.3,1750.0,11.9,1758.0,11.9
48225,10528.0,10528.0,3631.0,34.5,4372.0,41.5,347.0,3.3,414.0,3.9,1764.0,16.8,8713.0,8713.0,1997.0,22.9,4111.0,47.2,274.0,3.1,1169.0,13.4,1162.0,13.3
48227,17231.0,17231.0,6351.0,36.9,7404.0,43.0,505.0,2.9,634.0,3.7,2337.0,13.6,12671.0,12671.0,3462.0,27.3,5701.0,45.0,310.0,2.4,1359.0,10.7,1839.0,14.5
48229,1658.0,1658.0,619.0,37.3,783.0,47.2,60.0,3.6,20.0,1.2,176.0,10.6,1591.0,1591.0,391.0,24.6,719.0,45.2,66.0,4.1,254.0,16.0,161.0,10.1
48231,35999.0,35999.0,11217.0,31.2,18700.0,51.9,844.0,2.3,918.0,2.6,4320.0,12.0,37904.0,37904.0,9244.0,24.4,18833.0,49.7,1150.0,3.0,3892.0,10.3,4785.0,12.6
48233,8449.0,8449.0,2483.0,29.4,4240.0,50.2,218.0,2.6,198.0,2.3,1310.0,15.5,8536.0,8536.0,2132.0,25.0,4015.0,47.0,362.0,4.2,936.0,11.0,1091.0,12.8
48235,659.0,659.0,189.0,28.7,393.0,59.6,0.0,0.0,34.0,5.2,43.0,6.5,562.0,562.0,97.0,17.3,356.0,63.3,0.0,0.0,65.0,11.6,44.0,7.8
48237,4206.0,4206.0,1552.0,36.9,2136.0,50.8,59.0,1.4,39.0,0.9,420.0,10.0,3117.0,3117.0,500.0,16.0,1840.0,59.0,83.0,2.7,358.0,11.5,336.0,10.8
48239,5745.0,5745.0,1470.0,25.6,3329.0,57.9,124.0,2.2,231.0,4.0,591.0,10.3,5880.0,5880.0,1447.0,24.6,3159.0,53.7,84.0,1.4,666.0,11.3,524.0,8.9
48241,13796.0,13796.0,3629.0,26.3,7276.0,52.7,247.0,1.8,737.0,5.3,1907.0,13.8,14568.0,14568.0,3321.0,22.8,6881.0,47.2,426.0,2.9,1846.0,12.7,2094.0,14.4
48243,940.0,940.0,196.0,20.9,544.0,57.9,8.0,0.9,43.0,4.6,149.0,15.9,965.0,965.0,150.0,15.5,615.0,63.7,21.0,2.2,44.0,4.6,135.0,14.0
48245,104603.0,104603.0,40640.0,38.9,47071.0,45.0,2439.0,2.3,3107.0,3.0,11346.0,10.8,99456.0,99456.0,30412.0,30.6,43675.0,43.9,2456.0,2.5,9732.0,9.8,13181.0,13.3
48247,1820.0,1820.0,711.0,39.1,830.0,45.6,45.0,2.5,36.0,2.0,198.0,10.9,2170.0,2170.0,815.0,37.6,853.0,39.3,66.0,3.0,209.0,9.6,227.0,10.5
48249,15251.0,15251.0,5789.0,38.0,7323.0,48.0,291.0,1.9,481.0,3.2,1367.0,9.0,16272.0,16272.0,4959.0,30.5,7029.0,43.2,530.0,3.3,2008.0,12.3,1746.0,10.7
48251,63419.0,63419.0,17304.0,27.3,36409.0,57.4,1297.0,2.0,1742.0,2.7,6667.0,10.5,64901.0,64901.0,13379.0,20.6,36234.0,55.8,1386.0,2.1,5444.0,8.4,8458.0,13.0
48253,11043.0,11043.0,4925.0,44.6,3737.0,33.8,643.0,5.8,310.0,2.8,1428.0,12.9,5972.0,5972.0,865.0,14.5,3822.0,64.0,98.0,1.6,574.0,9.6,613.0,10.3
48255,7683.0,7683.0,3425.0,44.6,2949.0,38.4,260.0,3.4,218.0,2.8,831.0,10.8,4972.0,4972.0,1493.0,30.0,2362.0,47.5,60.0,1.2,602.0,12.1,455.0,9.2
48257,44638.0,44638.0,13859.0,31.0,24759.0,55.5,784.0,1.8,1149.0,2.6,4087.0,9.2,46996.0,46996.0,11996.0,25.5,23520.0,50.0,1352.0,2.9,3892.0,8.3,6236.0,13.3
48259,16517.0,16517.0,4319.0,26.1,9788.0,59.3,256.0,1.5,419.0,2.5,1735.0,10.5,17604.0,17604.0,3917.0,22.3,9801.0,55.7,284.0,1.6,1515.0,8.6,2087.0,11.9
48261,195.0,195.0,56.0,28.7,100.0,51.3,0.0,0.0,0.0,0.0,39.0,20.0,238.0,238.0,27.0,11.3,91.0,38.2,22.0,9.2,69.0,29.0,29.0,12.2
48263,263.0,263.0,48.0,18.3,160.0,60.8,8.0,3.0,12.0,4.6,35.0,13.3,366.0,366.0,68.0,18.6,158.0,43.2,0.0,0.0,99.0,27.0,41.0,11.2
48265,20692.0,20692.0,5737.0,27.7,11322.0,54.7,218.0,1.1,877.0,4.2,2538.0,12.3,22508.0,22508.0,4362.0,19.4,11295.0,50.2,484.0,2.2,2989.0,13.3,3378.0,15.0
48267,1747.0,1747.0,293.0,16.8,1133.0,64.9,15.0,0.9,15.0,0.9,291.0,16.7,1985.0,1985.0,336.0,16.9,1050.0,52.9,14.0,0.7,290.0,14.6,295.0,14.9
48269,95.0,95.0,9.0,9.5,56.0,58.9,2.0,2.1,11.0,11.6,17.0,17.9,81.0,81.0,11.0,13.6,40.0,49.4,0.0,0.0,12.0,14.8,18.0,22.2
48271,1940.0,1940.0,703.0,36.2,790.0,40.7,89.0,4.6,30.0,1.5,328.0,16.9,1213.0,1213.0,211.0,17.4,522.0,43.0,38.0,3.1,348.0,28.7,94.0,7.7
48273,12660.0,12660.0,5982.0,47.3,5075.0,40.1,333.0,2.6,199.0,1.6,1071.0,8.5,12333.0,12333.0,5003.0,40.6,4754.0,38.5,359.0,2.9,1332.0,10.8,885.0,7.2
48275,1410.0,1410.0,378.0,26.8,758.0,53.8,18.0,1.3,77.0,5.5,179.0,12.7,1456.0,1456.0,288.0,19.8,813.0,55.8,47.0,3.2,229.0,15.7,79.0,5.4
48277,18955.0,18955.0,5081.0,26.8,10395.0,54.8,282.0,1.5,782.0,4.1,2415.0,12.7,20840.0,20840.0,4410.0,21.2,10380.0,49.8,627.0,3.0,2335.0,11.2,3088.0,14.8
48279,5107.0,5107.0,1741.0,34.1,2488.0,48.7,55.0,1.1,188.0,3.7,635.0,12.4,5055.0,5055.0,1194.0,23.6,2416.0,47.8,198.0,3.9,646.0,12.8,601.0,11.9
48281,8375.0,8375.0,2167.0,25.9,5068.0,60.5,197.0,2.4,197.0,2.4,746.0,8.9,8505.0,8505.0,1250.0,14.7,5011.0,58.9,169.0,2.0,906.0,10.7,1169.0,13.7
48283,3686.0,3686.0,1423.0,38.6,1708.0,46.3,78.0,2.1,184.0,5.0,293.0,7.9,2396.0,2396.0,713.0,29.8,1216.0,50.8,40.0,1.7,223.0,9.3,204.0,8.5
48285,7712.0,7712.0,1998.0,25.9,4745.0,61.5,160.0,2.1,258.0,3.3,551.0,7.1,8247.0,8247.0,1822.0,22.1,4435.0,53.8,49.0,0.6,1132.0,13.7,809.0,9.8
48287,7069.0,7069.0,2470.0,34.9,3617.0,51.2,107.0,1.5,173.0,2.4,702.0,9.9,6863.0,6863.0,1362.0,19.8,3759.0,54.8,59.0,0.9,825.0,12.0,858.0,12.5
48289,6908.0,6908.0,1658.0,24.0,3920.0,56.7,50.0,0.7,300.0,4.3,980.0,14.2,6933.0,6933.0,1265.0,18.2,3394.0,49.0,282.0,4.1,947.0,13.7,1045.0,15.1
48291,31475.0,31475.0,9739.0,30.9,16839.0,53.5,804.0,2.6,943.0,3.0,3150.0,10.0,32956.0,32956.0,8854.0,26.9,15113.0,45.9,1500.0,4.6,3171.0,9.6,4318.0,13.1
48293,9873.0,9873.0,3566.0,36.1,4622.0,46.8,172.0,1.7,370.0,3.7,1143.0,11.6,9231.0,9231.0,2246.0,24.3,4424.0,47.9,272.0,2.9,1128.0,12.2,1161.0,12.6
48295,1387.0,1387.0,427.0,30.8,761.0,54.9,29.0,2.1,32.0,2.3,138.0,9.9,1306.0,1306.0,228.0,17.5,728.0,55.7,18.0,1.4,171.0,13.1,161.0,12.3
48297,5584.0,5584.0,1868.0,33.5,2523.0,45.2,169.0,3.0,289.0,5.2,735.0,13.2,4538.0,4538.0,1187.0,26.2,2173.0,47.9,151.0,3.3,579.0,12.8,448.0,9.9
48299,8848.0,8848.0,1718.0,19.4,5210.0,58.9,178.0,2.0,525.0,5.9,1217.0,13.8,9299.0,9299.0,1276.0,13.7,5065.0,54.5,243.0,2.6,1395.0,15.0,1320.0,14.2
48301,47.0,47.0,14.0,29.8,21.0,44.7,0.0,0.0,3.0,6.4,9.0,19.1,31.0,31.0,0.0,0.0,21.0,67.7,0.0,0.0,3.0,9.7,7.0,22.6
48303,117678.0,117678.0,48934.0,41.6,52557.0,44.7,2084.0,1.8,2832.0,2.4,11271.0,9.6,122820.0,122820.0,42335.0,34.5,52332.0,42.6,3232.0,2.6,9170.0,7.5,15751.0,12.8
48305,2323.0,2323.0,653.0,28.1,1327.0,57.1,56.0,2.4,81.0,3.5,206.0,8.9,2178.0,2178.0,438.0,20.1,1214.0,55.7,87.0,4.0,275.0,12.6,164.0,7.5
48307,3284.0,3284.0,980.0,29.8,1561.0,47.5,63.0,1.9,101.0,3.1,579.0,17.6,3289.0,3289.0,781.0,23.7,1623.0,49.3,29.0,0.9,429.0,13.0,427.0,13.0
48309,95131.0,95131.0,36182.0,38.0,46581.0,49.0,1373.0,1.4,2345.0,2.5,8650.0,9.1,102050.0,102050.0,32729.0,32.1,44680.0,43.8,2768.0,2.7,9213.0,9.0,12660.0,12.4
48311,296.0,296.0,106.0,35.8,179.0,60.5,0.0,0.0,8.0,2.7,3.0,1.0,211.0,211.0,16.0,7.6,110.0,52.1,18.0,8.5,51.0,24.2,16.0,7.6
48313,6806.0,6806.0,3042.0,44.7,2594.0,38.1,149.0,2.2,258.0,3.8,763.0,11.2,4748.0,4748.0,887.0,18.7,2615.0,55.1,80.0,1.7,581.0,12.2,585.0,12.3
48315,4131.0,4131.0,1003.0,24.3,2439.0,59.0,19.0,0.5,200.0,4.8,470.0,11.4,4427.0,4427.0,774.0,17.5,2424.0,54.8,82.0,1.9,646.0,14.6,501.0,11.3
48317,2177.0,2177.0,645.0,29.6,1119.0,51.4,38.0,1.7,133.0,6.1,242.0,11.1,1957.0,1957.0,522.0,26.7,1097.0,56.1,49.0,2.5,126.0,6.4,163.0,8.3
48319,1723.0,1723.0,590.0,34.2,909.0,52.8,20.0,1.2,62.0,3.6,142.0,8.2,1804.0,1804.0,395.0,21.9,835.0,46.3,81.0,4.5,226.0,12.5,267.0,14.8
48321,14298.0,14298.0,4418.0,30.9,7351.0,51.4,222.0,1.6,576.0,4.0,1731.0,12.1,14546.0,14546.0,3161.0,21.7,7716.0,53.0,582.0,4.0,1668.0,11.5,1419.0,9.8
48323,21123.0,21123.0,7528.0,35.6,11292.0,53.5,577.0,2.7,451.0,2.1,1275.0,6.0,21607.0,21607.0,6621.0,30.6,10200.0,47.2,1216.0,5.6,1827.0,8.5,1743.0,8.1
48325,20820.0,20820.0,7132.0,34.3,10577.0,50.8,418.0,2.0,659.0,3.2,2034.0,9.8,19120.0,19120.0,4917.0,25.7,10115.0,52.9,499.0,2.6,1518.0,7.9,2071.0,10.8
48327,959.0,959.0,260.0,27.1,521.0,54.3,1.0,0.1,21.0,2.2,156.0,16.3,881.0,881.0,95.0,10.8,513.0,58.2,19.0,2.2,111.0,12.6,143.0,16.2
48329,62408.0,62408.0,19836.0,31.8,33208.0,53.2,1243.0,2.0,1250.0,2.0,6871.0,11.0,62338.0,62338.0,15809.0,25.4,32905.0,52.8,1502.0,2.4,4692.0,7.5,7430.0,11.9
48331,9846.0,9846.0,2748.0,27.9,5274.0,53.6,172.0,1.7,592.0,6.0,1060.0,10.8,9985.0,9985.0,2095.0,21.0,5526.0,55.3,191.0,1.9,1049.0,10.5,1124.0,11.3
48333,1833.0,1833.0,382.0,20.8,955.0,52.1,29.0,1.6,129.0,7.0,338.0,18.4,2127.0,2127.0,415.0,19.5,1036.0,48.7,15.0,0.7,300.0,14.1,361.0,17.0
48335,4645.0,4645.0,2173.0,46.8,1709.0,36.8,118.0,2.5,90.0,1.9,555.0,11.9,2592.0,2592.0,497.0,19.2,1405.0,54.2,61.0,2.4,369.0,14.2,260.0,10.0
48337,7588.0,7588.0,1410.0,18.6,4707.0,62.0,109.0,1.4,267.0,3.5,1095.0,14.4,8080.0,8080.0,1351.0,16.7,4757.0,58.9,148.0,1.8,884.0,10.9,940.0,11.6
48339,212218.0,212218.0,60503.0,28.5,125186.0,59.0,3125.0,1.5,4558.0,2.1,18846.0,8.9,220080.0,220080.0,52602.0,23.9,121369.0,55.1,4654.0,2.1,16485.0,7.5,24970.0,11.3
48341,8244.0,8244.0,2599.0,31.5,4816.0,58.4,164.0,2.0,287.0,3.5,378.0,4.6,7653.0,7653.0,1873.0,24.5,4143.0,54.1,170.0,2.2,475.0,6.2,992.0,13.0
48343,4747.0,4747.0,1030.0,21.7,2920.0,61.5,159.0,3.3,180.0,3.8,458.0,9.6,5303.0,5303.0,857.0,16.2,2830.0,53.4,157.0,3.0,629.0,11.9,830.0,15.7
48345,475.0,475.0,147.0,30.9,232.0,48.8,17.0,3.6,16.0,3.4,63.0,13.3,420.0,420.0,66.0,15.7,230.0,54.8,12.0,2.9,61.0,14.5,51.0,12.1
48347,24728.0,24728.0,9712.0,39.3,11669.0,47.2,660.0,2.7,649.0,2.6,2038.0,8.2,27932.0,27932.0,10238.0,36.7,11481.0,41.1,836.0,3.0,2430.0,8.7,2947.0,10.6
48349,18392.0,18392.0,5247.0,28.5,10148.0,55.2,246.0,1.3,678.0,3.7,2073.0,11.3,19590.0,19590.0,4313.0,22.0,10376.0,53.0,542.0,2.8,2186.0,11.2,2173.0,11.1
48351,6227.0,6227.0,1979.0,31.8,2988.0,48.0,146.0,2.3,294.0,4.7,820.0,13.2,5613.0,5613.0,1307.0,23.3,2703.0,48.2,132.0,2.4,612.0,10.9,859.0,15.3
48353,5976.0,5976.0,1871.0,31.3,3087.0,51.7,112.0,1.9,231.0,3.9,675.0,11.3,5711.0,5711.0,1007.0,17.6,3002.0,52.6,172.0,3.0,757.0,13.3,773.0,13.5
48355,139882.0,139882.0,51687.0,37.0,65486.0,46.8,2738.0,2.0,4114.0,2.9,15857.0,11.3,146078.0,146078.0,43636.0,29.9,66216.0,45.3,4629.0,3.2,13456.0,9.2,18141.0,12.4
48357,3826.0,3826.0,1190.0,31.1,2239.0,58.5,84.0,2.2,129.0,3.4,184.0,4.8,3785.0,3785.0,920.0,24.3,2193.0,57.9,96.0,2.5,279.0,7.4,297.0,7.8
48359,799.0,799.0,299.0,37.4,388.0,48.6,2.0,0.3,8.0,1.0,102.0,12.8,727.0,727.0,222.0,30.5,387.0,53.2,4.0,0.6,64.0,8.8,50.0,6.9
48361,32639.0,32639.0,9188.0,28.2,17627.0,54.0,452.0,1.4,1032.0,3.2,4340.0,13.3,34068.0,34068.0,7034.0,20.6,17753.0,52.1,987.0,2.9,3249.0,9.5,5045.0,14.8
48363,11140.0,11140.0,3008.0,27.0,5751.0,51.6,365.0,3.3,478.0,4.3,1538.0,13.8,11696.0,11696.0,2604.0,22.3,5836.0,49.9,424.0,3.6,1350.0,11.5,1482.0,12.7
48365,9181.0,9181.0,2514.0,27.4,5142.0,56.0,210.0,2.3,281.0,3.1,1034.0,11.3,9644.0,9644.0,2138.0,22.2,5020.0,52.1,204.0,2.1,1243.0,12.9,1039.0,10.8
48367,50943.0,50943.0,12853.0,25.2,30645.0,60.2,763.0,1.5,1289.0,2.5,5393.0,10.6,52396.0,52396.0,10702.0,20.4,30517.0,58.2,799.0,1.5,4355.0,8.3,6023.0,11.5
48369,3831.0,3831.0,1244.0,32.5,2266.0,59.1,33.0,0.9,50.0,1.3,238.0,6.2,3603.0,3603.0,901.0,25.0,2014.0,55.9,141.0,3.9,392.0,10.9,155.0,4.3
48371,7367.0,7367.0,2735.0,37.1,3280.0,44.5,267.0,3.6,148.0,2.0,937.0,12.7,5137.0,5137.0,1327.0,25.8,2799.0,54.5,184.0,3.6,476.0,9.3,351.0,6.8
48373,21670.0,21670.0,6218.0,28.7,10851.0,50.1,698.0,3.2,656.0,3.0,3247.0,15.0,18063.0,18063.0,3692.0,20.4,9152.0,50.7,471.0,2.6,1953.0,10.8,2795.0,15.5
48375,47767.0,47767.0,16719.0,35.0,21744.0,45.5,1554.0,3.3,1431.0,3.0,6319.0,13.2,44737.0,44737.0,12190.0,27.2,20275.0,45.3,2019.0,4.5,4242.0,9.5,6011.0,13.4
48377,2643.0,2643.0,760.0,28.8,1560.0,59.0,69.0,2.6,97.0,3.7,157.0,5.9,2866.0,2866.0,737.0,25.7,1341.0,46.8,115.0,4.0,512.0,17.9,161.0,5.6
48379,4806.0,4806.0,1050.0,21.8,2779.0,57.8,155.0,3.2,209.0,4.3,613.0,12.8,4752.0,4752.0,700.0,14.7,2664.0,56.1,52.0,1.1,600.0,12.6,736.0,15.5
48381,51575.0,51575.0,16307.0,31.6,28446.0,55.2,496.0,1.0,1303.0,2.5,5023.0,9.7,54333.0,54333.0,13273.0,24.4,27633.0,50.9,1132.0,2.1,4762.0,8.8,7533.0,13.9
